word, count, percent, cum
andere, 3, 0.05, 68.10
allen, 3, 0.05, 68.15
öffne, 2, 0.03, 68.18
Ärger, 2, 0.03, 68.22
»wie, 2, 0.03, 68.25
»weil, 2, 0.03, 68.28
»und, 2, 0.03, 68.32
»sehr, 2, 0.03, 68.35
»nein, 2, 0.03, 68.38
»da, 2, 0.03, 68.42
zügel, 2, 0.03, 68.45
zähne, 2, 0.03, 68.48
zufriedenheit, 2, 0.03, 68.52
ziel, 2, 0.03, 68.55
zerstreutes, 2, 0.03, 68.58
zeit, 2, 0.03, 68.62
würden, 2, 0.03, 68.65
wunsch, 2, 0.03, 68.68
wunder, 2, 0.03, 68.72
wollt, 2, 0.03, 68.75
wohnung, 2, 0.03, 68.78
wohl, 2, 0.03, 68.82
wohin, 2, 0.03, 68.85
werden«, 2, 0.03, 68.88
weniger, 2, 0.03, 68.92
weggehen, 2, 0.03, 68.95
weder, 2, 0.03, 68.98
wasser, 2, 0.03, 69.02
wange, 2, 0.03, 69.05
wahr, 2, 0.03, 69.08
vögel, 2, 0.03, 69.12
vorüberlaufenden, 2, 0.03, 69.15
vorzimmer, 2, 0.03, 69.18
vorbei, 2, 0.03, 69.22
vollmond, 2, 0.03, 69.25
verlassen, 2, 0.03, 69.28
verlag, 2, 0.03, 69.32
ursache, 2, 0.03, 69.35
unversehens, 2, 0.03, 69.38
unserer, 2, 0.03, 69.42
unsere, 2, 0.03, 69.45
unser, 2, 0.03, 69.48
unglücklichsein, 2, 0.03, 69.52
trotz, 2, 0.03, 69.55
trieben, 2, 0.03, 69.58
trete, 2, 0.03, 69.62
treffen, 2, 0.03, 69.65
traurig, 2, 0.03, 69.68
traten, 2, 0.03, 69.72
tische, 2, 0.03, 69.75
tiere, 2, 0.03, 69.78
tieferen, 2, 0.03, 69.82
tempo, 2, 0.03, 69.85
taschen, 2, 0.03, 69.88
stumm, 2, 0.03, 69.92
stufen, 2, 0.03, 69.95
stufe, 2, 0.03, 69.98
stock, 2, 0.03, 70.02
stimme, 2, 0.03, 70.05
still, 2, 0.03, 70.08
stiegen, 2, 0.03, 70.12
stiefel, 2, 0.03, 70.15
stehn, 2, 0.03, 70.18
stark, 2, 0.03, 70.22
standen, 2, 0.03, 70.25
später, 2, 0.03, 70.28
sporen, 2, 0.03, 70.32
spaziergang, 2, 0.03, 70.35
sonst, 2, 0.03, 70.38
soll, 2, 0.03, 70.42
sogar, 2, 0.03, 70.45
singen, 2, 0.03, 70.48
seines, 2, 0.03, 70.52
seinen, 2, 0.03, 70.55
seien, 2, 0.03, 70.58
sei, 2, 0.03, 70.62
schönen, 2, 0.03, 70.65
schöne, 2, 0.03, 70.68
schön, 2, 0.03, 70.72
schwere, 2, 0.03, 70.75
schweigen, 2, 0.03, 70.78
schwarz, 2, 0.03, 70.82
schulter, 2, 0.03, 70.85
schritte, 2, 0.03, 70.88
schmerzen, 2, 0.03, 70.92
schmalen, 2, 0.03, 70.95
schlüssel, 2, 0.03, 70.98
schläfen, 2, 0.03, 71.02
schließen«, 2, 0.03, 71.05
schenkel, 2, 0.03, 71.08
scheinbar, 2, 0.03, 71.12
schaue, 2, 0.03, 71.15
schande, 2, 0.03, 71.18
saß, 2, 0.03, 71.22
sangen, 2, 0.03, 71.25
sage, 2, 0.03, 71.28
rücksicht, 2, 0.03, 71.32
rowohlt, 2, 0.03, 71.35
rock, 2, 0.03, 71.38
rings, 2, 0.03, 71.42
reue, 2, 0.03, 71.45
reiter, 2, 0.03, 71.48
rede, 2, 0.03, 71.52
rechte, 2, 0.03, 71.55
rascher, 2, 0.03, 71.58
rasch, 2, 0.03, 71.62
quer, 2, 0.03, 71.65
plötzliche, 2, 0.03, 71.68
platz, 2, 0.03, 71.72
plattform, 2, 0.03, 71.75
pferd, 2, 0.03, 71.78
ohren, 2, 0.03, 71.82
ohr, 2, 0.03, 71.85
oft, 2, 0.03, 71.88
offen, 2, 0.03, 71.92
november, 2, 0.03, 71.95
neues, 2, 0.03, 71.98
nehmen, 2, 0.03, 72.02
namen, 2, 0.03, 72.05
nahmen, 2, 0.03, 72.08
nahm, 2, 0.03, 72.12
nahe, 2, 0.03, 72.15
nachhauseweg, 2, 0.03, 72.18
nachdenken, 2, 0.03, 72.22
möglich, 2, 0.03, 72.25
möchte, 2, 0.03, 72.28
muskeln, 2, 0.03, 72.32
morgen, 2, 0.03, 72.35
mir«, 2, 0.03, 72.38
merken, 2, 0.03, 72.42
mensch, 2, 0.03, 72.45
meinen, 2, 0.03, 72.48
mauer, 2, 0.03, 72.52
lücken, 2, 0.03, 72.55
läuft, 2, 0.03, 72.58
längst, 2, 0.03, 72.62
los, 2, 0.03, 72.65
linke, 2, 0.03, 72.68
lift, 2, 0.03, 72.72
ließen, 2, 0.03, 72.75
ließ, 2, 0.03, 72.78
liegen, 2, 0.03, 72.82
letzten, 2, 0.03, 72.85
leipzig, 2, 0.03, 72.88
lehnte, 2, 0.03, 72.92
legen, 2, 0.03, 72.95
langsam, 2, 0.03, 72.98
lag, 2, 0.03, 73.02
körper, 2, 0.03, 73.05
krank, 2, 0.03, 73.08
kraft, 2, 0.03, 73.12
kommt«, 2, 0.03, 73.15
kleid, 2, 0.03, 73.18
kindern, 2, 0.03, 73.22
kennen, 2, 0.03, 73.25
kenne, 2, 0.03, 73.28
keiner, 2, 0.03, 73.32
kaufmann, 2, 0.03, 73.35
kamen, 2, 0.03, 73.38
jener, 2, 0.03, 73.42
jene, 2, 0.03, 73.45
jedem, 2, 0.03, 73.48
ist«, 2, 0.03, 73.52
irrtum, 2, 0.03, 73.55
immerfort, 2, 0.03, 73.58
ich«, 2, 0.03, 73.62
hälse, 2, 0.03, 73.65
hut, 2, 0.03, 73.68
hurra, 2, 0.03, 73.72
hinunter, 2, 0.03, 73.75
hinausschaun, 2, 0.03, 73.78
heute, 2, 0.03, 73.82
herrenreiter, 2, 0.03, 73.85
haut, 2, 0.03, 73.88
haustor, 2, 0.03, 73.92
hast, 2, 0.03, 73.95
halten, 2, 0.03, 73.98
hals, 2, 0.03, 74.02
gänzlich, 2, 0.03, 74.05
großen, 2, 0.03, 74.08
gleiche, 2, 0.03, 74.12
glaube, 2, 0.03, 74.15
glatt, 2, 0.03, 74.18
geworden, 2, 0.03, 74.22
gewesen, 2, 0.03, 74.25
getan, 2, 0.03, 74.28
gestoßen, 2, 0.03, 74.32
gesperrt, 2, 0.03, 74.35
gesellschaft, 2, 0.03, 74.38
geschlafen, 2, 0.03, 74.42
gesagt, 2, 0.03, 74.45
gerne, 2, 0.03, 74.48
gemacht, 2, 0.03, 74.52
gehn«, 2, 0.03, 74.55
gehe, 2, 0.03, 74.58
gefühl, 2, 0.03, 74.62
gefunden, 2, 0.03, 74.65
geben, 2, 0.03, 74.68
garten, 2, 0.03, 74.72
ganze, 2, 0.03, 74.75
füße, 2, 0.03, 74.78
fühlte, 2, 0.03, 74.82
fühlen, 2, 0.03, 74.85
