word, count, percent, cum
nachtmahl, 3, 0.02, 78.49
nachdem, 3, 0.02, 78.50
möglicherweise, 3, 0.02, 78.52
monat, 3, 0.02, 78.53
menschlichen, 3, 0.02, 78.55
meist, 3, 0.02, 78.56
mein, 3, 0.02, 78.58
male, 3, 0.02, 78.60
mal, 3, 0.02, 78.61
lärm, 3, 0.02, 78.63
lächeln, 3, 0.02, 78.64
luft, 3, 0.02, 78.66
loszuwerden, 3, 0.02, 78.67
los, 3, 0.02, 78.69
litt, 3, 0.02, 78.70
licht, 3, 0.02, 78.72
letzter, 3, 0.02, 78.74
leistungen, 3, 0.02, 78.75
laut, 3, 0.02, 78.77
last, 3, 0.02, 78.78
l, 3, 0.02, 78.80
kümmern, 3, 0.02, 78.81
käse, 3, 0.02, 78.83
krach, 3, 0.02, 78.84
konservatorium, 3, 0.02, 78.86
knapp, 3, 0.02, 78.88
klopfte, 3, 0.02, 78.89
kannte, 3, 0.02, 78.91
kanapees, 3, 0.02, 78.92
jemand, 3, 0.02, 78.94
jede, 3, 0.02, 78.95
jahre, 3, 0.02, 78.97
jahr, 3, 0.02, 78.98
irgendwie, 3, 0.02, 79.00
irgendeiner, 3, 0.02, 79.02
irgend, 3, 0.02, 79.03
ihres, 3, 0.02, 79.05
husten, 3, 0.02, 79.06
holte, 3, 0.02, 79.08
hierbei, 3, 0.02, 79.09
heute, 3, 0.02, 79.11
herum, 3, 0.02, 79.12
hatte;, 3, 0.02, 79.14
hastig, 3, 0.02, 79.16
hals, 3, 0.02, 79.17
güte, 3, 0.02, 79.19
gott, 3, 0.02, 79.20
glitt, 3, 0.02, 79.22
gleichen, 3, 0.02, 79.23
gewalt, 3, 0.02, 79.25
gespräch, 3, 0.02, 79.26
geschäftlichen, 3, 0.02, 79.28
geschäfte, 3, 0.02, 79.29
geschlafen, 3, 0.02, 79.31
geschehe, 3, 0.02, 79.33
gern;, 3, 0.02, 79.34
gemacht, 3, 0.02, 79.36
gelegenheit, 3, 0.02, 79.37
gelegen, 3, 0.02, 79.39
