word, count, percent, cum
те, 2, 0.03, 48.14
такой, 2, 0.03, 48.18
такого, 2, 0.03, 48.21
такимъ, 2, 0.03, 48.24
судя, 2, 0.03, 48.27
стѣнъ, 2, 0.03, 48.31
стрѣльцамъ, 2, 0.03, 48.34
страна, 2, 0.03, 48.37
стоялъ, 2, 0.03, 48.40
стояла, 2, 0.03, 48.44
сторонъ, 2, 0.03, 48.47
столѣтія, 2, 0.03, 48.50
столько, 2, 0.03, 48.53
степени, 2, 0.03, 48.57
сталъ, 2, 0.03, 48.60
сочиненій, 2, 0.03, 48.63
состояніи, 2, 0.03, 48.66
составъ, 2, 0.03, 48.70
сопровождалъ, 2, 0.03, 48.73
солдатъ, 2, 0.03, 48.76
совѣтники, 2, 0.03, 48.79
современниковъ, 2, 0.03, 48.83
снова, 2, 0.03, 48.86
слѣдовалъ, 2, 0.03, 48.89
службу, 2, 0.03, 48.92
слуги, 2, 0.03, 48.96
сколько, 2, 0.03, 48.99
скипетръ, 2, 0.03, 49.02
сказать, 2, 0.03, 49.06
сильнымъ, 2, 0.03, 49.09
сидѣлъ, 2, 0.03, 49.12
серебряными, 2, 0.03, 49.15
серебряный, 2, 0.03, 49.19
сейчасъ, 2, 0.03, 49.22
свѣтъ, 2, 0.03, 49.25
сводчатое, 2, 0.03, 49.28
самымъ, 2, 0.03, 49.32
рѣки, 2, 0.03, 49.35
рядомъ, 2, 0.03, 49.38
русскую, 2, 0.03, 49.41
рукѣ, 2, 0.03, 49.45
родился, 2, 0.03, 49.48
рисунки, 2, 0.03, 49.51
рисовальщикомъ, 2, 0.03, 49.54
религіозными, 2, 0.03, 49.58
разстилали, 2, 0.03, 49.61
пять, 2, 0.03, 49.64
пяти, 2, 0.03, 49.67
пути, 2, 0.03, 49.71
путешественниковъ, 2, 0.03, 49.74
прошли, 2, 0.03, 49.77
произведеніемъ, 2, 0.03, 49.80
привязаны, 2, 0.03, 49.84
пребыванія, 2, 0.03, 49.87
потомъ, 2, 0.03, 49.90
постоянно, 2, 0.03, 49.93
посольствѣ, 2, 0.03, 49.97
посолъ, 2, 0.03, 50.00
посла, 2, 0.03, 50.03
попы, 2, 0.03, 50.07
попъ, 2, 0.03, 50.10
попу, 2, 0.03, 50.13
помѣщеніе, 2, 0.03, 50.16
помѣщены, 2, 0.03, 50.20
поминаютъ, 2, 0.03, 50.23
пользоваться, 2, 0.03, 50.26
пользовался, 2, 0.03, 50.29
полнаго, 2, 0.03, 50.33
полку, 2, 0.03, 50.36
покрыта, 2, 0.03, 50.39
подробный, 2, 0.03, 50.42
планѣ, 2, 0.03, 50.46
переплетѣ, 2, 0.03, 50.49
первый, 2, 0.03, 50.52
первомъ, 2, 0.03, 50.55
патріархомъ, 2, 0.03, 50.59
палачей, 2, 0.03, 50.62
офицеры, 2, 0.03, 50.65
отправился, 2, 0.03, 50.68
относится, 2, 0.03, 50.72
особаго, 2, 0.03, 50.75
орудій, 2, 0.03, 50.78
опубликованія, 2, 0.03, 50.81
октябрѣ, 2, 0.03, 50.85
одной, 2, 0.03, 50.88
одного, 2, 0.03, 50.91
однимъ, 2, 0.03, 50.94
одежды, 2, 0.03, 50.98
обычаяхъ, 2, 0.03, 51.01
обычаи, 2, 0.03, 51.04
обывательскихъ, 2, 0.03, 51.08
обращались, 2, 0.03, 51.11
областей, 2, 0.03, 51.14
нѣчто, 2, 0.03, 51.17
нѣсколько, 2, 0.03, 51.21
нравы, 2, 0.03, 51.24
новыхъ, 2, 0.03, 51.27
ничего, 2, 0.03, 51.30
несли, 2, 0.03, 51.34
началѣ, 2, 0.03, 51.37
напротивъ, 2, 0.03, 51.40
напоминающій, 2, 0.03, 51.43
намъ, 2, 0.03, 51.47
наклоняя, 2, 0.03, 51.50
наклоняютъ, 2, 0.03, 51.53
наблюденіемъ, 2, 0.03, 51.56
наблюдая, 2, 0.03, 51.60
мѣсто, 2, 0.03, 51.63
московскимъ, 2, 0.03, 51.66
моря, 2, 0.03, 51.69
можетъ, 2, 0.03, 51.73
могъ, 2, 0.03, 51.76
могилы, 2, 0.03, 51.79
мною, 2, 0.03, 51.82
множествомъ, 2, 0.03, 51.86
множество, 2, 0.03, 51.89
многіе, 2, 0.03, 51.92
мимо, 2, 0.03, 51.96
менѣе, 2, 0.03, 51.99
меня, 2, 0.03, 52.02
матеріалъ, 2, 0.03, 52.05
мало, 2, 0.03, 52.09
люди, 2, 0.03, 52.12
лукъ, 2, 0.03, 52.15
лошадь, 2, 0.03, 52.18
лошадей, 2, 0.03, 52.22
лишь, 2, 0.03, 52.25
лично, 2, 0.03, 52.28
лицо, 2, 0.03, 52.31
лисьихъ, 2, 0.03, 52.35
ли, 2, 0.03, 52.38
куски, 2, 0.03, 52.41
купцы, 2, 0.03, 52.44
крупнымъ, 2, 0.03, 52.48
кругомъ, 2, 0.03, 52.51
кромѣ, 2, 0.03, 52.54
крестомъ, 2, 0.03, 52.57
край, 2, 0.03, 52.61
которымъ, 2, 0.03, 52.64
которыми, 2, 0.03, 52.67
которую, 2, 0.03, 52.70
которому, 2, 0.03, 52.74
концѣ, 2, 0.03, 52.77
кожаномъ, 2, 0.03, 52.80
князю, 2, 0.03, 52.83
князья, 2, 0.03, 52.87
княземъ, 2, 0.03, 52.90
книга, 2, 0.03, 52.93
качествѣ, 2, 0.03, 52.97
кафтанахъ, 2, 0.03, 53.00
канцлеру, 2, 0.03, 53.03
какой, 2, 0.03, 53.06
каждую, 2, 0.03, 53.10
каждой, 2, 0.03, 53.13
кадильницы, 2, 0.03, 53.16
источниковъ, 2, 0.03, 53.19
историческому, 2, 0.03, 53.23
историкъ, 2, 0.03, 53.26
историки, 2, 0.03, 53.29
искусно, 2, 0.03, 53.32
иностранцамъ, 2, 0.03, 53.36
иностранцами, 2, 0.03, 53.39
имѣютъ, 2, 0.03, 53.42
имена, 2, 0.03, 53.45
изображеніемъ, 2, 0.03, 53.49
изображающія, 2, 0.03, 53.52
изданъ, 2, 0.03, 53.55
игры, 2, 0.03, 53.58
золотыхъ, 2, 0.03, 53.62
золотой, 2, 0.03, 53.65
золотая, 2, 0.03, 53.68
значительно, 2, 0.03, 53.71
знатнѣйшіе, 2, 0.03, 53.75
зналъ, 2, 0.03, 53.78
знала, 2, 0.03, 53.81
знакомый, 2, 0.03, 53.84
заняты, 2, 0.03, 53.88
замѣтки, 2, 0.03, 53.91
забавы, 2, 0.03, 53.94
жизнь, 2, 0.03, 53.98
женщины, 2, 0.03, 54.01
дѣло, 2, 0.03, 54.04
духовенство, 2, 0.03, 54.07
друзей, 2, 0.03, 54.11
другу, 2, 0.03, 54.14
другихъ, 2, 0.03, 54.17
другимъ, 2, 0.03, 54.20
др, 2, 0.03, 54.24
домахъ, 2, 0.03, 54.27
довольно, 2, 0.03, 54.30
днемъ, 2, 0.03, 54.33
длинныхъ, 2, 0.03, 54.37
держатъ, 2, 0.03, 54.40
держалъ, 2, 0.03, 54.43
деревянныхъ, 2, 0.03, 54.46
дерево, 2, 0.03, 54.50
деВеррю, 2, 0.03, 54.53
двухъ, 2, 0.03, 54.56
дворѣ, 2, 0.03, 54.59
дворъ, 2, 0.03, 54.63
движеніе, 2, 0.03, 54.66
гравюрѣ, 2, 0.03, 54.69
государственный, 2, 0.03, 54.72
государственные, 2, 0.03, 54.76
головы, 2, 0.03, 54.79
голову, 2, 0.03, 54.82
году, 2, 0.03, 54.86
главѣ, 2, 0.03, 54.89
главнымъ, 2, 0.03, 54.92
генерала, 2, 0.03, 54.95
вѣка, 2, 0.03, 54.99
вышли, 2, 0.03, 55.02
высокихъ, 2, 0.03, 55.05
всегда, 2, 0.03, 55.08
всадники, 2, 0.03, 55.12
вошли, 2, 0.03, 55.15
вотъ, 2, 0.03, 55.18
воспроизводимой, 2, 0.03, 55.21
воздухъ, 2, 0.03, 55.25
возбуждаемому, 2, 0.03, 55.28
вмѣстѣ, 2, 0.03, 55.31
видъ, 2, 0.03, 55.34
величиной, 2, 0.03, 55.38
великолѣпіе, 2, 0.03, 55.41
великаго, 2, 0.03, 55.44
быть, 2, 0.03, 55.47
бытъ, 2, 0.03, 55.51
бояре, 2, 0.03, 55.54
боярами, 2, 0.03, 55.57
большихъ, 2, 0.03, 55.60
большимъ, 2, 0.03, 55.64
богатый, 2, 0.03, 55.67
блескъ, 2, 0.03, 55.70
благословеніемъ, 2, 0.03, 55.73
библіотекѣ, 2, 0.03, 55.77
библіографическую, 2, 0.03, 55.80
береговъ, 2, 0.03, 55.83
аудіенціи, 2, 0.03, 55.87
апрѣля, 2, 0.03, 55.90
автора, 2, 0.03, 55.93
августа, 2, 0.03, 55.96
ЯНВАРЯ, 2, 0.03, 56.00
Этотъ, 2, 0.03, 56.03
Цесарскаго, 2, 0.03, 56.06
Царства, 2, 0.03, 56.09
ХviХvii, 2, 0.03, 56.13
Феодоровичу, 2, 0.03, 56.16
ФРАНЦ, 2, 0.03, 56.19
Уже, 2, 0.03, 56.22
УМЕРШИХЪ, 2, 0.03, 56.26
Торжественная, 2, 0.03, 56.29
Такъ, 2, 0.03, 56.32
ТОРЖЕСТВО, 2, 0.03, 56.35
ТОРЖЕСТВЕННАЯ, 2, 0.03, 56.39
Сибирь, 2, 0.03, 56.42
Сейчасъ, 2, 0.03, 56.45
СТРѢЛЬЦОВЪ, 2, 0.03, 56.48
Россія, 2, 0.03, 56.52
РУССКІЙ, 2, 0.03, 56.55
Путешествіе», 2, 0.03, 56.58
Процессія, 2, 0.03, 56.61
Противъ, 2, 0.03, 56.65
Преображенскимъ, 2, 0.03, 56.68
Посольства, 2, 0.03, 56.71
Польши, 2, 0.03, 56.74
Подарки, 2, 0.03, 56.78
