word, count, percent, cum
nunca, 150, 0.04, 64.66
entender, 150, 0.04, 64.69
armas, 150, 0.04, 64.73
has, 149, 0.04, 64.77
viendo, 148, 0.04, 64.81
venía, 148, 0.04, 64.85
siempre, 148, 0.04, 64.89
deste, 148, 0.04, 64.93
va, 147, 0.04, 64.97
señores, 147, 0.04, 65.01
rostro, 147, 0.04, 65.04
razón, 147, 0.04, 65.08
fueron, 147, 0.04, 65.12
ventura, 146, 0.04, 65.16
decía, 146, 0.04, 65.20
nuestra, 145, 0.04, 65.24
alma, 145, 0.04, 65.27
menester, 143, 0.04, 65.31
cuales, 143, 0.04, 65.35
tienen, 142, 0.04, 65.39
puso, 142, 0.04, 65.42
libros, 142, 0.04, 65.46
entonces, 142, 0.04, 65.50
mía, 141, 0.04, 65.54
agora, 141, 0.04, 65.57
ninguna, 139, 0.04, 65.61
muerte, 139, 0.04, 65.65
ir, 138, 0.04, 65.68
doncella, 138, 0.04, 65.72
corazón, 138, 0.04, 65.75
hermosa, 137, 0.04, 65.79
camila, 137, 0.04, 65.83
rey, 136, 0.04, 65.86
lotario, 136, 0.04, 65.90
jamás, 136, 0.04, 65.93
suerte, 135, 0.04, 65.97
quiere, 135, 0.04, 66.00
castillo, 134, 0.04, 66.04
unos, 133, 0.03, 66.07
tus, 133, 0.03, 66.11
pies, 133, 0.03, 66.14
persona, 133, 0.03, 66.18
palabra, 133, 0.03, 66.21
cuerpo, 133, 0.03, 66.25
vino, 132, 0.03, 66.28
quedó, 132, 0.03, 66.32
nadie, 132, 0.03, 66.35
comenzó, 132, 0.03, 66.39
venta, 131, 0.03, 66.42
preguntó, 131, 0.03, 66.46
mayor, 131, 0.03, 66.49
finalmente, 131, 0.03, 66.52
anselmo, 131, 0.03, 66.56
alguno, 131, 0.03, 66.59
poner, 130, 0.03, 66.63
caballería, 130, 0.03, 66.66
fernando, 129, 0.03, 66.69
suelo, 128, 0.03, 66.73
mala, 128, 0.03, 66.76
dél, 127, 0.03, 66.80
salir, 126, 0.03, 66.83
contra, 126, 0.03, 66.86
algo, 126, 0.03, 66.89
memoria, 125, 0.03, 66.93
años, 124, 0.03, 66.96
tuvo, 123, 0.03, 66.99
fuerza, 123, 0.03, 67.02
dicen, 123, 0.03, 67.06
caso, 123, 0.03, 67.09
aventura, 123, 0.03, 67.12
amor, 123, 0.03, 67.15
oído, 122, 0.03, 67.19
mitad, 122, 0.03, 67.22
ellas, 122, 0.03, 67.25
causa, 122, 0.03, 67.28
grandes, 121, 0.03, 67.31
fama, 120, 0.03, 67.34
algunos, 120, 0.03, 67.38
volvió, 119, 0.03, 67.41
libro, 119, 0.03, 67.44
voces, 118, 0.03, 67.47
hermosura, 118, 0.03, 67.50
delante, 117, 0.03, 67.53
están, 116, 0.03, 67.56
cierto, 116, 0.03, 67.59
posible, 115, 0.03, 67.62
pasar, 115, 0.03, 67.65
palabras, 115, 0.03, 67.68
ese, 115, 0.03, 67.71
demás, 115, 0.03, 67.74
casi, 115, 0.03, 67.77
sería, 114, 0.03, 67.80
sabe, 114, 0.03, 67.83
ínsula, 113, 0.03, 67.86
haya, 113, 0.03, 67.89
rucio, 112, 0.03, 67.92
dejar, 112, 0.03, 67.95
hacía, 111, 0.03, 67.98
habéis, 111, 0.03, 68.01
venir, 110, 0.03, 68.04
tantas, 110, 0.03, 68.07
diciendo, 110, 0.03, 68.10
nuevo, 109, 0.03, 68.12
debía, 109, 0.03, 68.15
contento, 109, 0.03, 68.18
siendo, 108, 0.03, 68.21
ventero, 107, 0.03, 68.24
junto, 107, 0.03, 68.27
da, 107, 0.03, 68.29
volver, 106, 0.03, 68.32
quijote;, 106, 0.03, 68.35
pena, 106, 0.03, 68.38
tomar, 105, 0.03, 68.40
gobierno, 105, 0.03, 68.43
espada, 105, 0.03, 68.46
daba, 105, 0.03, 68.49
poder, 104, 0.03, 68.51
ocasión, 104, 0.03, 68.54
hermano, 104, 0.03, 68.57
figura, 104, 0.03, 68.60
aquello, 104, 0.03, 68.62
triste, 103, 0.03, 68.65
hora, 103, 0.03, 68.68
dorotea, 103, 0.03, 68.70
buscar, 103, 0.03, 68.73
intención, 102, 0.03, 68.76
ello, 102, 0.03, 68.79
unas, 101, 0.03, 68.81
hombres, 101, 0.03, 68.84
bachiller, 101, 0.03, 68.86
¿quién, 100, 0.03, 68.89
solo, 100, 0.03, 68.92
loco, 100, 0.03, 68.94
estoy, 100, 0.03, 68.97
apenas, 100, 0.03, 69.00
pueblo, 99, 0.03, 69.02
pedro, 98, 0.03, 69.05
partes, 98, 0.03, 69.07
pareció, 98, 0.03, 69.10
nosotros, 98, 0.03, 69.12
lágrimas, 98, 0.03, 69.15
llevar, 98, 0.03, 69.18
lengua, 98, 0.03, 69.20
estado, 98, 0.03, 69.23
comer, 98, 0.03, 69.25
ciudad, 98, 0.03, 69.28
bueno, 98, 0.03, 69.30
boca, 98, 0.03, 69.33
tantos, 97, 0.03, 69.36
puedo, 97, 0.03, 69.38
pudo, 97, 0.03, 69.41
pobre, 97, 0.03, 69.43
ninguno, 97, 0.03, 69.46
muerto, 97, 0.03, 69.48
medio, 97, 0.03, 69.51
esa, 97, 0.03, 69.53
della, 97, 0.03, 69.56
buenos, 97, 0.03, 69.58
adonde, 97, 0.03, 69.61
hijo, 96, 0.03, 69.64
dellos, 96, 0.03, 69.66
creo, 96, 0.03, 69.69
aquellas, 96, 0.03, 69.71
paso, 95, 0.02, 69.74
orden, 95, 0.02, 69.76
luscinda, 95, 0.02, 69.79
hablar, 95, 0.02, 69.81
quería, 94, 0.02, 69.84
pienso, 94, 0.02, 69.86
vista, 93, 0.02, 69.88
pensamientos, 93, 0.02, 69.91
hubo, 93, 0.02, 69.93
carta, 93, 0.02, 69.96
viene, 92, 0.02, 69.98
sancho:, 92, 0.02, 70.01
parecía, 92, 0.02, 70.03
famoso, 92, 0.02, 70.05
cardenio, 92, 0.02, 70.08
primera, 91, 0.02, 70.10
podría, 91, 0.02, 70.13
fe, 91, 0.02, 70.15
buenas, 91, 0.02, 70.17
estando, 90, 0.02, 70.20
dando, 90, 0.02, 70.22
traía, 89, 0.02, 70.24
oro, 89, 0.02, 70.27
cabo, 89, 0.02, 70.29
brazos, 89, 0.02, 70.31
aposento, 89, 0.02, 70.34
sabía, 88, 0.02, 70.36
pudiera, 88, 0.02, 70.38
pensar, 88, 0.02, 70.41
entrar, 88, 0.02, 70.43
diciendo:, 88, 0.02, 70.45
éste, 87, 0.02, 70.48
suele, 87, 0.02, 70.50
diablo, 87, 0.02, 70.52
conmigo, 87, 0.02, 70.54
vuestras, 86, 0.02, 70.57
quisiera, 86, 0.02, 70.59
habiendo, 86, 0.02, 70.61
asno, 86, 0.02, 70.63
algunas, 86, 0.02, 70.66
trabajo, 85, 0.02, 70.68
salió, 85, 0.02, 70.70
mozo, 85, 0.02, 70.72
mira, 85, 0.02, 70.75
dieron, 85, 0.02, 70.77
valor, 84, 0.02, 70.79
dé, 84, 0.02, 70.81
aún, 84, 0.02, 70.83
suyo, 83, 0.02, 70.86
puerta, 83, 0.02, 70.88
pueden, 83, 0.02, 70.90
mesma, 83, 0.02, 70.92
aventuras, 83, 0.02, 70.94
autor, 83, 0.02, 70.97
tras, 82, 0.02, 70.99
nuevas, 82, 0.02, 71.01
dejó, 82, 0.02, 71.03
cuya, 82, 0.02, 71.05
cuantos, 82, 0.02, 71.07
sazón, 81, 0.02, 71.09
gana, 81, 0.02, 71.12
cuento, 81, 0.02, 71.14
tenga, 80, 0.02, 71.16
quizá, 80, 0.02, 71.18
mañana, 80, 0.02, 71.20
llaman, 80, 0.02, 71.22
campo, 80, 0.02, 71.24
¿no, 79, 0.02, 71.26
pueda, 79, 0.02, 71.28
falta, 79, 0.02, 71.30
ti, 78, 0.02, 71.32
teresa, 78, 0.02, 71.34
pasó, 78, 0.02, 71.37
natural, 78, 0.02, 71.39
sol, 77, 0.02, 71.41
pecho, 77, 0.02, 71.43
marido, 77, 0.02, 71.45
madre, 77, 0.02, 71.47
libertad, 77, 0.02, 71.49
honra, 77, 0.02, 71.51
cerca, 77, 0.02, 71.53
seis, 76, 0.02, 71.55
peligro, 76, 0.02, 71.57
misma, 76, 0.02, 71.59
mercedes, 76, 0.02, 71.61
juicio, 76, 0.02, 71.63
sean, 75, 0.02, 71.65
presto, 75, 0.02, 71.67
hubiera, 75, 0.02, 71.69
hoy, 75, 0.02, 71.71
