word, count, percent, cum
situation, 37, 0.03, 73.64
rest, 37, 0.03, 73.67
likely, 37, 0.03, 73.70
cousin, 37, 0.03, 73.73
brought, 37, 0.03, 73.77
wished, 36, 0.03, 73.79
neither, 36, 0.03, 73.82
near, 36, 0.03, 73.85
mary, 36, 0.03, 73.88
impossible, 36, 0.03, 73.91
heart, 36, 0.03, 73.94
glad, 36, 0.03, 73.97
entered, 36, 0.03, 74.00
different, 36, 0.03, 74.03
believed, 36, 0.03, 74.06
“yes, 35, 0.03, 74.09
spirits, 35, 0.03, 74.12
pleased, 35, 0.03, 74.15
girl, 35, 0.03, 74.18
forster, 35, 0.03, 74.21
expect, 35, 0.03, 74.23
amiable, 35, 0.03, 74.26
afraid, 35, 0.03, 74.29
within, 34, 0.03, 74.32
thousand, 34, 0.03, 74.35
sometimes, 34, 0.03, 74.38
poor, 34, 0.03, 74.40
occasion, 34, 0.03, 74.43
making, 34, 0.03, 74.46
hertfordshire, 34, 0.03, 74.49
gentlemen, 34, 0.03, 74.52
fortune, 34, 0.03, 74.54
engaged, 34, 0.03, 74.57
else, 34, 0.03, 74.60
doubt, 34, 0.03, 74.63
country, 34, 0.03, 74.66
beyond, 34, 0.03, 74.68
also, 34, 0.03, 74.71
years, 33, 0.03, 74.74
wishes, 33, 0.03, 74.77
under, 33, 0.03, 74.79
sense, 33, 0.03, 74.82
invitation, 33, 0.03, 74.85
four, 33, 0.03, 74.87
feeling, 33, 0.03, 74.90
wonder, 32, 0.03, 74.93
usual, 32, 0.03, 74.95
ten, 32, 0.03, 74.98
sorry, 32, 0.03, 75.01
minutes, 32, 0.03, 75.03
merely, 32, 0.03, 75.06
length, 32, 0.03, 75.09
head, 32, 0.03, 75.11
handsome, 32, 0.03, 75.14
everybody, 32, 0.03, 75.16
deal, 32, 0.03, 75.19
consider, 32, 0.03, 75.22
care, 32, 0.03, 75.24
advantage, 32, 0.03, 75.27
wickham’s, 31, 0.03, 75.30
whatever, 31, 0.03, 75.32
themselves, 31, 0.03, 75.35
talk, 31, 0.03, 75.37
taken, 31, 0.03, 75.40
speaking, 31, 0.03, 75.42
sensible, 31, 0.03, 75.45
real, 31, 0.03, 75.47
put, 31, 0.03, 75.50
particularly, 31, 0.03, 75.52
instantly, 31, 0.03, 75.55
hurst, 31, 0.03, 75.58
fitzwilliam, 31, 0.03, 75.60
