index, word, count, percent, cum
770,attention, 18, 0.01, 76.56
771,“they, 17, 0.01, 76.58
772,yesterday, 17, 0.01, 76.59
773,written, 17, 0.01, 76.60
774,wot, 17, 0.01, 76.61
775,worst, 17, 0.01, 76.63
776,worse, 17, 0.01, 76.64
777,whisper, 17, 0.01, 76.65
778,well”, 17, 0.01, 76.66
779,waiting, 17, 0.01, 76.68
780,tried, 17, 0.01, 76.69
781,travelling, 17, 0.01, 76.70
782,tall, 17, 0.01, 76.71
783,started, 17, 0.01, 76.73
784,spot, 17, 0.01, 76.74
785,speaking, 17, 0.01, 76.75
786,soul, 17, 0.01, 76.76
787,softly, 17, 0.01, 76.78
788,sister, 17, 0.01, 76.79
789,single, 17, 0.01, 76.80
790,scarcely, 17, 0.01, 76.81
791,say”, 17, 0.01, 76.83
792,safe, 17, 0.01, 76.84
793,purpose, 17, 0.01, 76.85
794,pieces, 17, 0.01, 76.86
795,pause, 17, 0.01, 76.88
796,passengers, 17, 0.01, 76.89
797,paid, 17, 0.01, 76.90
798,order, 17, 0.01, 76.91
799,object, 17, 0.01, 76.93
800,neither, 17, 0.01, 76.94
801,loud, 17, 0.01, 76.95
802,line, 17, 0.01, 76.96
803,lighted, 17, 0.01, 76.98
804,know”, 17, 0.01, 76.99
805,knitted, 17, 0.01, 77.00
806,innocent, 17, 0.01, 77.01
807,hurried, 17, 0.01, 77.03
808,glanced, 17, 0.01, 77.04
809,do”, 17, 0.01, 77.05
810,difficult, 17, 0.01, 77.06
811,company, 17, 0.01, 77.08
812,clothes, 17, 0.01, 77.09
813,citizen”, 17, 0.01, 77.10
814,children, 17, 0.01, 77.11
815,bosom, 17, 0.01, 77.13
816,afternoon, 17, 0.01, 77.14
817,account, 17, 0.01, 77.15
818,able, 17, 0.01, 77.16
819,“that’s, 16, 0.01, 77.18
820,“no”, 16, 0.01, 77.19
821,wind, 16, 0.01, 77.20
822,weak, 16, 0.01, 77.21
823,ways, 16, 0.01, 77.22
824,use, 16, 0.01, 77.23
825,trouble, 16, 0.01, 77.25
826,top, 16, 0.01, 77.26
827,till, 16, 0.01, 77.27
828,throat, 16, 0.01, 77.28
829,them”, 16, 0.01, 77.29
830,ten, 16, 0.01, 77.31
831,summoned, 16, 0.01, 77.32
832,six, 16, 0.01, 77.33
833,says, 16, 0.01, 77.34
834,quick, 16, 0.01, 77.35
835,promise, 16, 0.01, 77.36
836,president, 16, 0.01, 77.38
837,pleasant, 16, 0.01, 77.39
838,opportunity, 16, 0.01, 77.40
839,nearer, 16, 0.01, 77.41
840,mud, 16, 0.01, 77.42
841,mist, 16, 0.01, 77.43
842,miserable, 16, 0.01, 77.45
843,liberty, 16, 0.01, 77.46
844,lamp, 16, 0.01, 77.47
845,intent, 16, 0.01, 77.48
846,hot, 16, 0.01, 77.49
847,heap, 16, 0.01, 77.51
848,group, 16, 0.01, 77.52
849,grave, 16, 0.01, 77.53
850,grass, 16, 0.01, 77.54
851,gentlemen, 16, 0.01, 77.55
852,friends, 16, 0.01, 77.56
853,finger, 16, 0.01, 77.58
854,figures, 16, 0.01, 77.59
855,exactly, 16, 0.01, 77.60
856,darnay”, 16, 0.01, 77.61
857,customers, 16, 0.01, 77.62
858,curious, 16, 0.01, 77.64
859,cruel, 16, 0.01, 77.65
860,bell, 16, 0.01, 77.66
861,bailey, 16, 0.01, 77.67
862,apart, 16, 0.01, 77.68
863,although, 16, 0.01, 77.69
864,wig, 15, 0.01, 77.70
865,vain, 15, 0.01, 77.72
866,tumbrils, 15, 0.01, 77.73
867,truth, 15, 0.01, 77.74
868,tools, 15, 0.01, 77.75
869,terrible, 15, 0.01, 77.76
870,surprise, 15, 0.01, 77.77
871,storm, 15, 0.01, 77.78
872,steady, 15, 0.01, 77.79
873,solitary, 15, 0.01, 77.80
874,soho, 15, 0.01, 77.82
875,shining, 15, 0.01, 77.83
876,sent, 15, 0.01, 77.84
877,rough, 15, 0.01, 77.85
878,replied, 15, 0.01, 77.86
879,reasons, 15, 0.01, 77.87
880,rang, 15, 0.01, 77.88
881,rain, 15, 0.01, 77.89
882,quarter, 15, 0.01, 77.90
883,probably, 15, 0.01, 77.91
884,pride, 15, 0.01, 77.93
885,pointing, 15, 0.01, 77.94
886,ought, 15, 0.01, 77.95
887,noise, 15, 0.01, 77.96
888,necessary, 15, 0.01, 77.97
889,me;, 15, 0.01, 77.98
890,man’s, 15, 0.01, 77.99
891,likely, 15, 0.01, 78.00
892,jackal, 15, 0.01, 78.01
893,instant, 15, 0.01, 78.03
894,heavily, 15, 0.01, 78.04
895,gradually, 15, 0.01, 78.05
896,goes, 15, 0.01, 78.06
897,follow, 15, 0.01, 78.07
898,expected, 15, 0.01, 78.08
899,exclaimed, 15, 0.01, 78.09
900,drink, 15, 0.01, 78.10
901,drew, 15, 0.01, 78.11
902,dread, 15, 0.01, 78.12
903,draw, 15, 0.01, 78.14
904,dover, 15, 0.01, 78.15
905,difficulty, 15, 0.01, 78.16
906,colour, 15, 0.01, 78.17
907,cause, 15, 0.01, 78.18
908,bless, 15, 0.01, 78.19
909,barrier, 15, 0.01, 78.20
910,aspect, 15, 0.01, 78.21
911,anxious, 15, 0.01, 78.22
912,afraid, 15, 0.01, 78.24
913,“will, 14, 0.01, 78.25
914,“mr, 14, 0.01, 78.26
915,“monseigneur, 14, 0.01, 78.27
916,wrong, 14, 0.01, 78.28
917,worn, 14, 0.01, 78.29
918,whispered, 14, 0.01, 78.30
919,whatever, 14, 0.01, 78.31
920,weep, 14, 0.01, 78.32
921,week, 14, 0.01, 78.33
922,wanted, 14, 0.01, 78.34
923,twice, 14, 0.01, 78.35
924,troubled, 14, 0.01, 78.36
925,trees, 14, 0.01, 78.37
926,that’s, 14, 0.01, 78.38
927,supposed, 14, 0.01, 78.39
928,suppose, 14, 0.01, 78.40
929,strike, 14, 0.01, 78.41
930,similar, 14, 0.01, 78.42
931,seem, 14, 0.01, 78.43
932,seated, 14, 0.01, 78.44
933,run, 14, 0.01, 78.45
934,quickly, 14, 0.01, 78.46
935,putting, 14, 0.01, 78.47
936,property, 14, 0.01, 78.48
937,play, 14, 0.01, 78.49
938,plain, 14, 0.01, 78.50
939,pipe, 14, 0.01, 78.51
940,patriots, 14, 0.01, 78.52
941,occupied, 14, 0.01, 78.53
942,nose, 14, 0.01, 78.54
943,nobody, 14, 0.01, 78.55
944,need, 14, 0.01, 78.56
945,national, 14, 0.01, 78.58
946,midst, 14, 0.01, 78.59
947,messenger, 14, 0.01, 78.60
948,meaning, 14, 0.01, 78.61
949,man”, 14, 0.01, 78.62
950,lorry”, 14, 0.01, 78.63
951,listened, 14, 0.01, 78.64
952,lifted, 14, 0.01, 78.65
953,laying, 14, 0.01, 78.66
954,latter, 14, 0.01, 78.67
955,kissed, 14, 0.01, 78.68
956,jerry”, 14, 0.01, 78.69
957,houses, 14, 0.01, 78.70
958,her”, 14, 0.01, 78.71
959,hardly, 14, 0.01, 78.72
960,glancing, 14, 0.01, 78.73
961,ghost, 14, 0.01, 78.74
962,gently, 14, 0.01, 78.75
963,gaoler, 14, 0.01, 78.76
964,form, 14, 0.01, 78.77
965,engaged, 14, 0.01, 78.78
966,eight, 14, 0.01, 78.79
967,effect, 14, 0.01, 78.80
968,early, 14, 0.01, 78.81
969,devil, 14, 0.01, 78.82
970,delivered, 14, 0.01, 78.83
971,cries, 14, 0.01, 78.84
972,consideration, 14, 0.01, 78.85
973,church, 14, 0.01, 78.86
974,charge, 14, 0.01, 78.87
975,brothers, 14, 0.01, 78.88
976,broke, 14, 0.01, 78.89
977,breakfast, 14, 0.01, 78.90
978,bound, 14, 0.01, 78.92
979,angry, 14, 0.01, 78.93
980,all”, 14, 0.01, 78.94
981,aid, 14, 0.01, 78.95
982,“nothing, 13, 0.01, 78.96
983,“miss, 13, 0.01, 78.97
984,“are, 13, 0.01, 78.97
985,“ah, 13, 0.01, 78.98
986,‘em, 13, 0.01, 78.99
987,yours, 13, 0.01, 79.00
988,wrote, 13, 0.01, 79.01
989,wretched, 13, 0.01, 79.02
990,wouldn’t, 13, 0.01, 79.03
991,woodsawyer, 13, 0.01, 79.04
992,wood, 13, 0.01, 79.05
993,wonder, 13, 0.01, 79.06
994,watched, 13, 0.01, 79.07
995,watch, 13, 0.01, 79.08
996,various, 13, 0.01, 79.09
997,tradesman, 13, 0.01, 79.10
998,town, 13, 0.01, 79.11
999,towers, 13, 0.01, 79.12
1000,time”, 13, 0.01, 79.13
1001,sweet, 13, 0.01, 79.14
1002,suspected, 13, 0.01, 79.15
1003,sudden, 13, 0.01, 79.16
1004,striking, 13, 0.01, 79.17
1005,stop, 13, 0.01, 79.18
1006,stool, 13, 0.01, 79.19
1007,step, 13, 0.01, 79.19
1008,staring, 13, 0.01, 79.20
1009,spirit, 13, 0.01, 79.21
1010,spare, 13, 0.01, 79.22
1011,son, 13, 0.01, 79.23
1012,shoemaker, 13, 0.01, 79.24
1013,shoe, 13, 0.01, 79.25
1014,scene, 13, 0.01, 79.26
1015,running, 13, 0.01, 79.27
1016,respect, 13, 0.01, 79.28
1017,rendered, 13, 0.01, 79.29
1018,removed, 13, 0.01, 79.30
1019,remain, 13, 0.01, 79.31
1020,recovered, 13, 0.01, 79.32
1021,recalled, 13, 0.01, 79.33
1022,prisons, 13, 0.01, 79.34
1023,presently, 13, 0.01, 79.35
1024,precious, 13, 0.01, 79.36
1025,pray, 13, 0.01, 79.37
1026,please, 13, 0.01, 79.38
1027,planetree, 13, 0.01, 79.39
1028,places, 13, 0.01, 79.40
1029,noble, 13, 0.01, 79.41
1030,nine, 13, 0.01, 79.42
1031,naturally, 13, 0.01, 79.42
1032,moments, 13, 0.01, 79.43
1033,minute, 13, 0.01, 79.44
1034,married, 13, 0.01, 79.45
1035,lived, 13, 0.01, 79.46
1036,lines, 13, 0.01, 79.47
1037,knife, 13, 0.01, 79.48
1038,keeping, 13, 0.01, 79.49
1039,judge, 13, 0.01, 79.50
1040,hunger, 13, 0.01, 79.51
1041,hundreds, 13, 0.01, 79.52
1042,her;, 13, 0.01, 79.53
1043,greater, 13, 0.01, 79.54
1044,gloomy, 13, 0.01, 79.55
1045,given, 13, 0.01, 79.56
1046,garret, 13, 0.01, 79.57
1047,fro, 13, 0.01, 79.58
1048,filled, 13, 0.01, 79.59
1049,fall, 13, 0.01, 79.60
1050,faint, 13, 0.01, 79.61
1051,evremonde”, 13, 0.01, 79.62
1052,easy, 13, 0.01, 79.63
1053,dogs, 13, 0.01, 79.64
1054,direction, 13, 0.01, 79.64
1055,desire, 13, 0.01, 79.65
1056,clear, 13, 0.01, 79.66
1057,cell, 13, 0.01, 79.67
1058,beautiful, 13, 0.01, 79.68
1059,armed, 13, 0.01, 79.69
1060,accused, 13, 0.01, 79.70
1061,“who, 12, 0.01, 79.71
1062,“so, 12, 0.01, 79.72
1063,“let, 12, 0.01, 79.73
1064,“at, 12, 0.01, 79.74
1065,wide, 12, 0.01, 79.75
1066,watching, 12, 0.01, 79.76
1067,waited, 12, 0.01, 79.76
1068,voices, 12, 0.01, 79.77
1069,uncle, 12, 0.01, 79.78
1070,twelve, 12, 0.01, 79.79
1071,trying, 12, 0.01, 79.80
1072,trial, 12, 0.01, 79.81
1073,too”, 12, 0.01, 79.82
1074,there;, 12, 0.01, 79.83
1075,sympathy, 12, 0.01, 79.83
1076,surely, 12, 0.01, 79.84
1077,supper, 12, 0.01, 79.85
1078,summer, 12, 0.01, 79.86
1079,subject, 12, 0.01, 79.87
1080,strongly, 12, 0.01, 79.88
1081,steadily, 12, 0.01, 79.89
1082,sort, 12, 0.01, 79.90
1083,somebody, 12, 0.01, 79.91
1084,shop, 12, 0.01, 79.91
1085,setting, 12, 0.01, 79.92
1086,servant, 12, 0.01, 79.93
1087,seek, 12, 0.01, 79.94
1088,roar, 12, 0.01, 79.95
1089,resolved, 12, 0.01, 79.96
1090,required, 12, 0.01, 79.97
1091,raising, 12, 0.01, 79.98
1092,race, 12, 0.01, 79.98
1093,pross’s, 12, 0.01, 79.99
1094,presence, 12, 0.01, 80.00
1095,poured, 12, 0.01, 80.01
1096,pointed, 12, 0.01, 80.02
1097,pleasure, 12, 0.01, 80.03
1098,personal, 12, 0.01, 80.04
1099,pay, 12, 0.01, 80.05
1100,pain, 12, 0.01, 80.06
1101,mother’s, 12, 0.01, 80.06
1102,madame”, 12, 0.01, 80.07
1103,longer, 12, 0.01, 80.08
1104,life”, 12, 0.01, 80.09
1105,led, 12, 0.01, 80.10
1106,leaving, 12, 0.01, 80.11
1107,leaning, 12, 0.01, 80.12
1108,leaned, 12, 0.01, 80.13
1109,keeper, 12, 0.01, 80.14
1110,husband’s, 12, 0.01, 80.14
1111,history, 12, 0.01, 80.15
1112,highly, 12, 0.01, 80.16
1113,hearing, 12, 0.01, 80.17
1114,hat, 12, 0.01, 80.18
1115,happiness, 12, 0.01, 80.19
1116,hanging, 12, 0.01, 80.20
1117,greatest, 12, 0.01, 80.21
1118,giving, 12, 0.01, 80.21
1119,former, 12, 0.01, 80.22
1120,fleetstreet, 12, 0.01, 80.23
1121,finally, 12, 0.01, 80.24
1122,fifty, 12, 0.01, 80.25
1123,feeling, 12, 0.01, 80.26
1124,falling, 12, 0.01, 80.27
1125,eyebrows, 12, 0.01, 80.28
1126,everybody, 12, 0.01, 80.29
1127,escort, 12, 0.01, 80.29
1128,emigrant, 12, 0.01, 80.30
1129,elder, 12, 0.01, 80.31
1130,easily, 12, 0.01, 80.32
1131,ease, 12, 0.01, 80.33
1132,dinner, 12, 0.01, 80.34
1133,desk, 12, 0.01, 80.35
1134,delicate, 12, 0.01, 80.36
1135,delicacy, 12, 0.01, 80.36
1136,cruncher’s, 12, 0.01, 80.37
1137,crossed, 12, 0.01, 80.38
1138,covered, 12, 0.01, 80.39
1139,counsel, 12, 0.01, 80.40
1140,comes, 12, 0.01, 80.41
1141,coarse, 12, 0.01, 80.42
1142,cly, 12, 0.01, 80.43
1143,closing, 12, 0.01, 80.44
1144,child”, 12, 0.01, 80.44
1145,cheek, 12, 0.01, 80.45
1146,chance, 12, 0.01, 80.46
1147,certainly, 12, 0.01, 80.47
1148,ceiling, 12, 0.01, 80.48
1149,ceased, 12, 0.01, 80.49
1150,cast, 12, 0.01, 80.50
1151,business”, 12, 0.01, 80.51
1152,bore, 12, 0.01, 80.51
1153,book, 12, 0.01, 80.52
1154,barsad”, 12, 0.01, 80.53
1155,attorneygeneral, 12, 0.01, 80.54
1156,assisted, 12, 0.01, 80.55
1157,arrived, 12, 0.01, 80.56
1158,_you_, 12, 0.01, 80.57
1159,“_i_, 11, 0.01, 80.58
1160,wonderful, 11, 0.01, 80.58
1161,winter, 11, 0.01, 80.59
1162,wet, 11, 0.01, 80.60
1163,wait, 11, 0.01, 80.61
1164,useless, 11, 0.01, 80.62
1165,unhappy, 11, 0.01, 80.62
1166,try, 11, 0.01, 80.63
1167,trust, 11, 0.01, 80.64
1168,tomorrow”, 11, 0.01, 80.65
1169,threw, 11, 0.01, 80.66
1170,this”, 11, 0.01, 80.67
1171,thinking, 11, 0.01, 80.67
1172,thin, 11, 0.01, 80.68
1173,suspicion, 11, 0.01, 80.69
1174,struggle, 11, 0.01, 80.70
1175,strength, 11, 0.01, 80.71
1176,stranger, 11, 0.01, 80.71
1177,space, 11, 0.01, 80.72
1178,smoke, 11, 0.01, 80.73
1179,silently, 11, 0.01, 80.74
1180,showing, 11, 0.01, 80.75
1181,saved, 11, 0.01, 80.75
1182,said:, 11, 0.01, 80.76
1183,rolled, 11, 0.01, 80.77
1184,ringing, 11, 0.01, 80.78
1185,resumed, 11, 0.01, 80.79
1186,rested, 11, 0.01, 80.79
1187,remembered, 11, 0.01, 80.80
1188,regular, 11, 0.01, 80.81
1189,raging, 11, 0.01, 80.82
1190,quietly, 11, 0.01, 80.83
1191,queen, 11, 0.01, 80.84
1192,private, 11, 0.01, 80.84
1193,pockets, 11, 0.01, 80.85
1194,patriot, 11, 0.01, 80.86
1195,patient, 11, 0.01, 80.87
1196,passages, 11, 0.01, 80.88
1197,particularly, 11, 0.01, 80.88
1198,one”, 11, 0.01, 80.89
1199,note, 11, 0.01, 80.90
1200,night”, 11, 0.01, 80.91
1201,neck, 11, 0.01, 80.92
1202,narrow, 11, 0.01, 80.92
1203,moving, 11, 0.01, 80.93
1204,moon, 11, 0.01, 80.94
1205,mention, 11, 0.01, 80.95
1206,lucie”, 11, 0.01, 80.96
1207,lists, 11, 0.01, 80.96
1208,leaves, 11, 0.01, 80.97
1209,learned, 11, 0.01, 80.98
1210,knowing, 11, 0.01, 80.99
1211,kiss, 11, 0.01, 81.00
1212,key, 11, 0.01, 81.01
1213,inside, 11, 0.01, 81.01
1214,ill, 11, 0.01, 81.02
1215,hurry, 11, 0.01, 81.03
1216,hotel, 11, 0.01, 81.04
1217,honoured, 11, 0.01, 81.05
1218,higher, 11, 0.01, 81.05
1219,happily, 11, 0.01, 81.06
1220,handsome, 11, 0.01, 81.07
1221,handed, 11, 0.01, 81.08
1222,hall, 11, 0.01, 81.09
1223,growing, 11, 0.01, 81.09
1224,grim, 11, 0.01, 81.10
1225,greatly, 11, 0.01, 81.11
1226,go”, 11, 0.01, 81.12
1227,george, 11, 0.01, 81.13
1228,gentle, 11, 0.01, 81.13
1229,front, 11, 0.01, 81.14
1230,forty, 11, 0.01, 81.15
1231,following, 11, 0.01, 81.16
1232,folded, 11, 0.01, 81.17
1233,fixed, 11, 0.01, 81.18
1234,fate, 11, 0.01, 81.18
1235,express, 11, 0.01, 81.19
1236,evidently, 11, 0.01, 81.20
1237,eat, 11, 0.01, 81.21
1238,ear, 11, 0.01, 81.22
1239,dull, 11, 0.01, 81.22
1240,dressed, 11, 0.01, 81.23
1241,downstairs, 11, 0.01, 81.24
1242,distant, 11, 0.01, 81.25
1243,degree, 11, 0.01, 81.26
1244,defarge”, 11, 0.01, 81.26
1245,dearest, 11, 0.01, 81.27
1246,day”, 11, 0.01, 81.28
1247,dangerous, 11, 0.01, 81.29
1248,coat, 11, 0.01, 81.30
1249,closer, 11, 0.01, 81.30
1250,chief, 11, 0.01, 81.31
1251,carton”, 11, 0.01, 81.32
1252,carry, 11, 0.01, 81.33
1253,calm, 11, 0.01, 81.34
1254,busy, 11, 0.01, 81.35
1255,buried, 11, 0.01, 81.35
1256,brown, 11, 0.01, 81.36
1257,bread, 11, 0.01, 81.37
1258,be”, 11, 0.01, 81.38
1259,below, 11, 0.01, 81.39
1260,beginning, 11, 0.01, 81.39
1261,affairs, 11, 0.01, 81.40
1262,act, 11, 0.01, 81.41
1263,“your, 10, 0.01, 81.42
1264,“this, 10, 0.01, 81.42
1265,“i’ll, 10, 0.01, 81.43
1266,“here, 10, 0.01, 81.44
1267,“have, 10, 0.01, 81.45
1268,“come, 10, 0.01, 81.45
1269,writing, 10, 0.01, 81.46
1270,wos, 10, 0.01, 81.47
1271,worthy, 10, 0.01, 81.48
1272,won’t, 10, 0.01, 81.48
1273,wife”, 10, 0.01, 81.49
1274,weakness, 10, 0.01, 81.50
1275,walk, 10, 0.01, 81.51
1276,unconscious, 10, 0.01, 81.51
1277,true”, 10, 0.01, 81.52
1278,torn, 10, 0.01, 81.53
1279,think”, 10, 0.01, 81.54
1280,swear, 10, 0.01, 81.54
1281,surface, 10, 0.01, 81.55
1282,sunday, 10, 0.01, 81.56
1283,suit, 10, 0.01, 81.56
1284,suffer, 10, 0.01, 81.57
1285,stared, 10, 0.01, 81.58
1286,stairs, 10, 0.01, 81.59
1287,spirits, 10, 0.01, 81.59
1288,sorry, 10, 0.01, 81.60
1289,skill, 10, 0.01, 81.61
1290,sign, 10, 0.01, 81.62
1291,shown, 10, 0.01, 81.62
1292,shoulders, 10, 0.01, 81.63
1293,shone, 10, 0.01, 81.64
1294,sharp, 10, 0.01, 81.65
1295,send, 10, 0.01, 81.65
1296,see”, 10, 0.01, 81.66
1297,sacred, 10, 0.01, 81.67
1298,remembrance, 10, 0.01, 81.68
1299,recall, 10, 0.01, 81.68
1300,reading, 10, 0.01, 81.69
1301,punch, 10, 0.01, 81.70
1302,proud, 10, 0.01, 81.70
1303,prisoner”, 10, 0.01, 81.71
1304,pressed, 10, 0.01, 81.72
1305,perfectly, 10, 0.01, 81.73
1306,pale, 10, 0.01, 81.73
1307,out”, 10, 0.01, 81.74
1308,outer, 10, 0.01, 81.75
1309,opposite, 10, 0.01, 81.76
1310,offer, 10, 0.01, 81.76
1311,objects, 10, 0.01, 81.77
1312,nights, 10, 0.01, 81.78
1313,nearest, 10, 0.01, 81.79
1314,more”, 10, 0.01, 81.79
1315,mistake, 10, 0.01, 81.80
1316,mill, 10, 0.01, 81.81
1317,middle, 10, 0.01, 81.81
1318,met, 10, 0.01, 81.82
1319,message, 10, 0.01, 81.83
1320,marriage, 10, 0.01, 81.84
1321,loose, 10, 0.01, 81.84
1322,letters, 10, 0.01, 81.85
1323,lead, 10, 0.01, 81.86
1324,lamps, 10, 0.01, 81.87
1325,in”, 10, 0.01, 81.87
1326,holding, 10, 0.01, 81.88
1327,hidden, 10, 0.01, 81.89
1328,health, 10, 0.01, 81.90
1329,grand, 10, 0.01, 81.90
1330,glance, 10, 0.01, 81.91
1331,girl, 10, 0.01, 81.92
1332,frightened, 10, 0.01, 81.93
1333,fierce, 10, 0.01, 81.93
1334,extraordinary, 10, 0.01, 81.94
1335,expect, 10, 0.01, 81.95
1336,exercise, 10, 0.01, 81.95
1337,examined, 10, 0.01, 81.96
1338,england”, 10, 0.01, 81.97
1339,enemy, 10, 0.01, 81.98
1340,doctor”, 10, 0.01, 81.98
1341,directed, 10, 0.01, 81.99
1342,different, 10, 0.01, 82.00
1343,demanded, 10, 0.01, 82.01
1344,delay, 10, 0.01, 82.01
1345,dear”, 10, 0.01, 82.02
1346,deal, 10, 0.01, 82.03
1347,darling, 10, 0.01, 82.04
1348,cut, 10, 0.01, 82.04
1349,curiosity, 10, 0.01, 82.05
1350,cross, 10, 0.01, 82.06
1351,courage, 10, 0.01, 82.07
1352,considered, 10, 0.01, 82.07
1353,conference, 10, 0.01, 82.08
1354,chocolate, 10, 0.01, 82.09
1355,chamber, 10, 0.01, 82.09
1356,chain, 10, 0.01, 82.10
1357,cards, 10, 0.01, 82.11
1358,calling, 10, 0.01, 82.12
1359,burning, 10, 0.01, 82.12
1360,breathing, 10, 0.01, 82.13
1361,birds, 10, 0.01, 82.14
1362,begin, 10, 0.01, 82.15
1363,bars, 10, 0.01, 82.15
1364,authority, 10, 0.01, 82.16
1365,attended, 10, 0.01, 82.17
1366,answering, 10, 0.01, 82.18
1367,ancient, 10, 0.01, 82.18
1368,altogether, 10, 0.01, 82.19
1369,alive, 10, 0.01, 82.20
1370,advance, 10, 0.01, 82.21
1371,according, 10, 0.01, 82.21
1372,abandoned, 10, 0.01, 82.22
1373,“one, 9, 0.01, 82.23
1374,“on, 9, 0.01, 82.23
1375,“of, 9, 0.01, 82.24
1376,“it’s, 9, 0.01, 82.25
1377,“did, 9, 0.01, 82.25
1378,you’re, 9, 0.01, 82.26
1379,youth, 9, 0.01, 82.27
1380,wound, 9, 0.01, 82.27
1381,wooden, 9, 0.01, 82.28
1382,wicked, 9, 0.01, 82.29
1383,wheels, 9, 0.01, 82.29
1384,wear, 9, 0.01, 82.30
1385,wave, 9, 0.01, 82.31
1386,upward, 9, 0.01, 82.31
1387,uneasiness, 9, 0.01, 82.32
1388,turnkey, 9, 0.01, 82.33
1389,traveller, 9, 0.01, 82.33
1390,talk, 9, 0.01, 82.34
1391,suffering, 9, 0.01, 82.35
1392,stopping, 9, 0.01, 82.35
1393,stock, 9, 0.01, 82.36
1394,start, 9, 0.01, 82.37
1395,spectators, 9, 0.01, 82.37
1396,solemn, 9, 0.01, 82.38
1397,slow, 9, 0.01, 82.39
1398,slept, 9, 0.01, 82.39
1399,sit, 9, 0.01, 82.40
1400,sigh, 9, 0.01, 82.41
1401,shot, 9, 0.01, 82.41
1402,serve, 9, 0.01, 82.42
1403,seems, 9, 0.01, 82.43
1404,roof, 9, 0.01, 82.43
1405,river, 9, 0.01, 82.44
1406,ride, 9, 0.01, 82.45
1407,restless, 9, 0.01, 82.45
1408,resemblance, 9, 0.01, 82.46
1409,republican, 9, 0.01, 82.46
1410,rejoined, 9, 0.01, 82.47
1411,questions, 9, 0.01, 82.48
1412,pulled, 9, 0.01, 82.48
1413,produced, 9, 0.01, 82.49
1414,procession, 9, 0.01, 82.50
1415,pressing, 9, 0.01, 82.50
1416,preparation, 9, 0.01, 82.51
1417,praying, 9, 0.01, 82.52
1418,populace, 9, 0.01, 82.52
1419,piece, 9, 0.01, 82.53
1420,picture, 9, 0.01, 82.54
1421,perfect, 9, 0.01, 82.54
1422,parting, 9, 0.01, 82.55
1423,o’, 9, 0.01, 82.56
1424,occupation, 9, 0.01, 82.56
1425,occasionally, 9, 0.01, 82.57
1426,nearly, 9, 0.01, 82.58
1427,name”, 9, 0.01, 82.58
1428,muttered, 9, 0.01, 82.59
1429,misery, 9, 0.01, 82.60
1430,mad, 9, 0.01, 82.60
1431,loving, 9, 0.01, 82.61
1432,lion, 9, 0.01, 82.62
1433,lights, 9, 0.01, 82.62
1434,knees, 9, 0.01, 82.63
1435,knee, 9, 0.01, 82.64
1436,joined, 9, 0.01, 82.64
1437,intervals, 9, 0.01, 82.65
1438,information, 9, 0.01, 82.66
1439,horror, 9, 0.01, 82.66
1440,he”, 9, 0.01, 82.67
1441,heretofore, 9, 0.01, 82.68
1442,heavier, 9, 0.01, 82.68
1443,hearts, 9, 0.01, 82.69
1444,grown, 9, 0.01, 82.70
1445,grindstone, 9, 0.01, 82.70
1446,grew, 9, 0.01, 82.71
1447,gracious, 9, 0.01, 82.72
1448,fresh, 9, 0.01, 82.72
1449,fortune, 9, 0.01, 82.73
1450,formed, 9, 0.01, 82.74
1451,forgotten, 9, 0.01, 82.74
1452,fit, 9, 0.01, 82.75
1453,finish, 9, 0.01, 82.76
1454,fact, 9, 0.01, 82.76
1455,escape, 9, 0.01, 82.77
1456,equally, 9, 0.01, 82.78
1457,earnest, 9, 0.01, 82.78
1458,driven, 9, 0.01, 82.79
1459,doing, 9, 0.01, 82.80
1460,disturbed, 9, 0.01, 82.80
1461,desperate, 9, 0.01, 82.81
1462,day’s, 9, 0.01, 82.82
1463,croaked, 9, 0.01, 82.82
1464,consider, 9, 0.01, 82.83
1465,confused, 9, 0.01, 82.84
1466,composed, 9, 0.01, 82.84
1467,coachman, 9, 0.01, 82.85
1468,cloud, 9, 0.01, 82.86
1469,clasped, 9, 0.01, 82.86
1470,circumstance, 9, 0.01, 82.87
1471,carefully, 9, 0.01, 82.88
1472,burst, 9, 0.01, 82.88
1473,building, 9, 0.01, 82.89
1474,break, 9, 0.01, 82.90
1475,boots, 9, 0.01, 82.90
1476,beauty, 9, 0.01, 82.91
1477,beating, 9, 0.01, 82.92
1478,beat, 9, 0.01, 82.92
1479,bare, 9, 0.01, 82.93
1480,audible, 9, 0.01, 82.94
1481,attitude, 9, 0.01, 82.94
1482,attached, 9, 0.01, 82.95
1483,arrangements, 9, 0.01, 82.96
1484,ain’t, 9, 0.01, 82.96
1485,agreeable, 9, 0.01, 82.97
1486,ago”, 9, 0.01, 82.98
1487,again”, 9, 0.01, 82.98
1488,advanced, 9, 0.01, 82.99
1489,acted, 9, 0.01, 82.99
1490,“where, 8, 0.01, 83.00
1491,“when, 8, 0.01, 83.01
1492,“see, 8, 0.01, 83.01
1493,“say, 8, 0.01, 83.02
1494,“o, 8, 0.01, 83.02
1495,“go, 8, 0.01, 83.03
1496,“all, 8, 0.01, 83.04
1497,younger, 8, 0.01, 83.04
1498,you;, 8, 0.01, 83.05
1499,yielded, 8, 0.01, 83.05
1500,yet”, 8, 0.01, 83.06
