word, count, percent, cum
treasure, 18, 0.03, 70.82
tears, 18, 0.03, 70.85
since, 18, 0.03, 70.87
order, 18, 0.03, 70.90
hold, 18, 0.03, 70.92
help, 18, 0.03, 70.95
fine, 18, 0.03, 70.97
else, 18, 0.03, 71.00
deep, 18, 0.03, 71.02
chance, 18, 0.03, 71.05
breakfast, 18, 0.03, 71.08
youve, 17, 0.02, 71.10
whispered, 17, 0.02, 71.12
talking, 17, 0.02, 71.15
round, 17, 0.02, 71.17
room, 17, 0.02, 71.20
pretty, 17, 0.02, 71.22
please, 17, 0.02, 71.24
piece, 17, 0.02, 71.27
ones, 17, 0.02, 71.29
mouth, 17, 0.02, 71.32
low, 17, 0.02, 71.34
lady, 17, 0.02, 71.36
instant, 17, 0.02, 71.39
hundred, 17, 0.02, 71.41
hadnt, 17, 0.02, 71.44
fool, 17, 0.02, 71.46
company, 17, 0.02, 71.48
coming, 17, 0.02, 71.51
comes, 17, 0.02, 71.53
bout, 17, 0.02, 71.56
beyond, 17, 0.02, 71.58
best, 17, 0.02, 71.60
among, 17, 0.02, 71.63
warnt, 16, 0.02, 71.65
ten, 16, 0.02, 71.67
stop, 16, 0.02, 71.70
smoke, 16, 0.02, 71.72
showed, 16, 0.02, 71.74
ran, 16, 0.02, 71.76
midnight, 16, 0.02, 71.79
meant, 16, 0.02, 71.81
lie, 16, 0.02, 71.83
leave, 16, 0.02, 71.85
island, 16, 0.02, 71.88
herself, 16, 0.02, 71.90
held, 16, 0.02, 71.92
five, 16, 0.02, 71.94
drew, 16, 0.02, 71.97
cry, 16, 0.02, 71.99
clothes, 16, 0.02, 72.01
candle, 16, 0.02, 72.03
call, 16, 0.02, 72.06
burst, 16, 0.02, 72.08
box, 16, 0.02, 72.10
blue, 16, 0.02, 72.12
bit, 16, 0.02, 72.15
alone, 16, 0.02, 72.17
, 16, 0.02, 72.19
tavern, 15, 0.02, 72.21
suddenly, 15, 0.02, 72.23
struck, 15, 0.02, 72.26
stepped, 15, 0.02, 72.28
spring, 15, 0.02, 72.30
spirit, 15, 0.02, 72.32
soul, 15, 0.02, 72.34
sometimes, 15, 0.02, 72.36
shook, 15, 0.02, 72.38
secret, 15, 0.02, 72.40
says, 15, 0.02, 72.43
pirate, 15, 0.02, 72.45
occurred, 15, 0.02, 72.47
none, 15, 0.02, 72.49
mother, 15, 0.02, 72.51
minutes, 15, 0.02, 72.53
lets, 15, 0.02, 72.55
idea, 15, 0.02, 72.57
however, 15, 0.02, 72.59
happy, 15, 0.02, 72.62
grave, 15, 0.02, 72.64
girls, 15, 0.02, 72.66
finn, 15, 0.02, 72.68
douglas, 15, 0.02, 72.70
doing, 15, 0.02, 72.72
discovered, 15, 0.02, 72.74
died, 15, 0.02, 72.76
care, 15, 0.02, 72.79
black, 15, 0.02, 72.81
_you_, 15, 0.02, 72.83
welshman, 14, 0.02, 72.85
wall, 14, 0.02, 72.87
tick, 14, 0.02, 72.89
though, 14, 0.02, 72.91
strong, 14, 0.02, 72.93
stir, 14, 0.02, 72.95
speak, 14, 0.02, 72.97
rock, 14, 0.02, 72.99
remember, 14, 0.02, 73.01
pocket, 14, 0.02, 73.03
making, 14, 0.02, 73.04
makes, 14, 0.02, 73.06
main, 14, 0.02, 73.08
least, 14, 0.02, 73.10
hours, 14, 0.02, 73.12
hed, 14, 0.02, 73.14
hanted, 14, 0.02, 73.16
distance, 14, 0.02, 73.18
corner, 14, 0.02, 73.20
conscience, 14, 0.02, 73.22
cold, 14, 0.02, 73.24
child, 14, 0.02, 73.26
between, 14, 0.02, 73.28
became, 14, 0.02, 73.30
bear, 14, 0.02, 73.32
auntie, 14, 0.02, 73.34
arms, 14, 0.02, 73.36
adventure, 14, 0.02, 73.38
above, 14, 0.02, 73.40
watch, 13, 0.02, 73.42
used, 13, 0.02, 73.44
trying, 13, 0.02, 73.46
thousand, 13, 0.02, 73.47
street, 13, 0.02, 73.49
start, 13, 0.02, 73.51
sprang, 13, 0.02, 73.53
somebody, 13, 0.02, 73.55
six, 13, 0.02, 73.57
shore, 13, 0.02, 73.58
shed, 13, 0.02, 73.60
seem, 13, 0.02, 73.62
saying, 13, 0.02, 73.64
saturday, 13, 0.02, 73.66
result, 13, 0.02, 73.68
noticed, 13, 0.02, 73.69
middle, 13, 0.02, 73.71
lit, 13, 0.02, 73.73
lights, 13, 0.02, 73.75
indeed, 13, 0.02, 73.77
hung, 13, 0.02, 73.79
human, 13, 0.02, 73.80
hid, 13, 0.02, 73.82
happened, 13, 0.02, 73.84
group, 13, 0.02, 73.86
given, 13, 0.02, 73.88
general, 13, 0.02, 73.90
floor, 13, 0.02, 73.91
filled, 13, 0.02, 73.93
during, 13, 0.02, 73.95
drop, 13, 0.02, 73.97
doctor, 13, 0.02, 73.99
death, 13, 0.02, 74.01
called, 13, 0.02, 74.02
broken, 13, 0.02, 74.04
blame, 13, 0.02, 74.06
below, 13, 0.02, 74.08
becuz, 13, 0.02, 74.10
beckys, 13, 0.02, 74.12
bad, 13, 0.02, 74.14
attention, 13, 0.02, 74.15
asleep, 13, 0.02, 74.17
amy, 13, 0.02, 74.19
afternoon, 13, 0.02, 74.21
yourself, 12, 0.02, 74.23
worth, 12, 0.02, 74.24
wished, 12, 0.02, 74.26
wide, 12, 0.02, 74.28
watched, 12, 0.02, 74.29
wandered, 12, 0.02, 74.31
twenty, 12, 0.02, 74.33
sundayschool, 12, 0.02, 74.34
suffering, 12, 0.02, 74.36
spaniard, 12, 0.02, 74.38
shut, 12, 0.02, 74.39
show, 12, 0.02, 74.41
shortly, 12, 0.02, 74.43
seized, 12, 0.02, 74.45
raft, 12, 0.02, 74.46
quiet, 12, 0.02, 74.48
nor, 12, 0.02, 74.50
news, 12, 0.02, 74.51
nearly, 12, 0.02, 74.53
minister, 12, 0.02, 74.55
miles, 12, 0.02, 74.56
mile, 12, 0.02, 74.58
lips, 12, 0.02, 74.60
line, 12, 0.02, 74.62
learn, 12, 0.02, 74.63
four, 12, 0.02, 74.65
fall, 12, 0.02, 74.67
faces, 12, 0.02, 74.68
effort, 12, 0.02, 74.70
dressed, 12, 0.02, 74.72
dog, 12, 0.02, 74.73
die, 12, 0.02, 74.75
crying, 12, 0.02, 74.77
couple, 12, 0.02, 74.78
continued, 12, 0.02, 74.80
closed, 12, 0.02, 74.82
certain, 12, 0.02, 74.84
byandby, 12, 0.02, 74.85
blood, 12, 0.02, 74.87
besides, 12, 0.02, 74.89
awhile, 12, 0.02, 74.90
ask, 12, 0.02, 74.92
appeared, 12, 0.02, 74.94
also, 12, 0.02, 74.95
alley, 12, 0.02, 74.97
ago, 12, 0.02, 74.99
act, 12, 0.02, 75.00
wondered, 11, 0.02, 75.02
women, 11, 0.02, 75.04
weeks, 11, 0.02, 75.05
week, 11, 0.02, 75.07
ways, 11, 0.02, 75.08
usual, 11, 0.02, 75.10
trifle, 11, 0.02, 75.11
tree, 11, 0.02, 75.13
tongue, 11, 0.02, 75.14
tickets, 11, 0.02, 75.16
thinking, 11, 0.02, 75.18
theyll, 11, 0.02, 75.19
talked, 11, 0.02, 75.21
taking, 11, 0.02, 75.22
sun, 11, 0.02, 75.24
summer, 11, 0.02, 75.25
steps, 11, 0.02, 75.27
stared, 11, 0.02, 75.28
spirits, 11, 0.02, 75.30
slow, 11, 0.02, 75.32
sign, 11, 0.02, 75.33
shall, 11, 0.02, 75.35
sermon, 11, 0.02, 75.36
revenge, 11, 0.02, 75.38
quick, 11, 0.02, 75.39
prayer, 11, 0.02, 75.41
point, 11, 0.02, 75.42
pity, 11, 0.02, 75.44
others, 11, 0.02, 75.46
noon, 11, 0.02, 75.47
nice, 11, 0.02, 75.49
mum, 11, 0.02, 75.50
luck, 11, 0.02, 75.52
listened, 11, 0.02, 75.53
lead, 11, 0.02, 75.55
later, 11, 0.02, 75.56
lads, 11, 0.02, 75.58
jacket, 11, 0.02, 75.60
hot, 11, 0.02, 75.61
having, 11, 0.02, 75.63
hang, 11, 0.02, 75.64
hair, 11, 0.02, 75.66
gratitude, 11, 0.02, 75.67
glanced, 11, 0.02, 75.69
gathered, 11, 0.02, 75.70
front, 11, 0.02, 75.72
friday, 11, 0.02, 75.73
free, 11, 0.02, 75.75
forest, 11, 0.02, 75.77
follow, 11, 0.02, 75.78
fight, 11, 0.02, 75.80
fetch, 11, 0.02, 75.81
fear, 11, 0.02, 75.83
either, 11, 0.02, 75.84
ears, 11, 0.02, 75.86
direction, 11, 0.02, 75.87
dig, 11, 0.02, 75.89
crowd, 11, 0.02, 75.91
creature, 11, 0.02, 75.92
country, 11, 0.02, 75.94
comfort, 11, 0.02, 75.95
ceased, 11, 0.02, 75.97
camp, 11, 0.02, 75.98
bury, 11, 0.02, 76.00
bound, 11, 0.02, 76.01
answer, 11, 0.02, 76.03
agreed, 11, 0.02, 76.05
age, 11, 0.02, 76.06
yellow, 10, 0.01, 76.08
yards, 10, 0.01, 76.09
wild, 10, 0.01, 76.10
widows, 10, 0.01, 76.12
whispered:, 10, 0.01, 76.13
weve, 10, 0.01, 76.15
walked, 10, 0.01, 76.16
waited, 10, 0.01, 76.17
vast, 10, 0.01, 76.19
twice, 10, 0.01, 76.20
trees, 10, 0.01, 76.22
towel, 10, 0.01, 76.23
tools, 10, 0.01, 76.24
tired, 10, 0.01, 76.26
tin, 10, 0.01, 76.27
tied, 10, 0.01, 76.29
threw, 10, 0.01, 76.30
thomas, 10, 0.01, 76.32
theyd, 10, 0.01, 76.33
terror, 10, 0.01, 76.34
taint, 10, 0.01, 76.36
surprise, 10, 0.01, 76.37
sunday, 10, 0.01, 76.39
standing, 10, 0.01, 76.40
speech, 10, 0.01, 76.41
solemn, 10, 0.01, 76.43
slept, 10, 0.01, 76.44
skiff, 10, 0.01, 76.46
sitting, 10, 0.01, 76.47
sight, 10, 0.01, 76.48
several, 10, 0.01, 76.50
schoolhouse, 10, 0.01, 76.51
satisfactory, 10, 0.01, 76.53
sank, 10, 0.01, 76.54
safe, 10, 0.01, 76.56
robin, 10, 0.01, 76.57
remained, 10, 0.01, 76.58
red, 10, 0.01, 76.60
really, 10, 0.01, 76.61
read, 10, 0.01, 76.63
rather, 10, 0.01, 76.64
public, 10, 0.01, 76.65
potters, 10, 0.01, 76.67
pollys, 10, 0.01, 76.68
pick, 10, 0.01, 76.70
peace, 10, 0.01, 76.71
outside, 10, 0.01, 76.72
offered, 10, 0.01, 76.74
nose, 10, 0.01, 76.75
neither, 10, 0.01, 76.77
nature, 10, 0.01, 76.78
names, 10, 0.01, 76.80
murder, 10, 0.01, 76.81
melancholy, 10, 0.01, 76.82
may, 10, 0.01, 76.84
lord, 10, 0.01, 76.85
live, 10, 0.01, 76.87
lifted, 10, 0.01, 76.88
lick, 10, 0.01, 76.89
legs, 10, 0.01, 76.91
joy, 10, 0.01, 76.92
jones, 10, 0.01, 76.94
jeff, 10, 0.01, 76.95
hole, 10, 0.01, 76.96
hit, 10, 0.01, 76.98
grateful, 10, 0.01, 76.99
gradually, 10, 0.01, 77.01
ghosts, 10, 0.01, 77.02
further, 10, 0.01, 77.04
fun, 10, 0.01, 77.05
finished, 10, 0.01, 77.06
ferryboat, 10, 0.01, 77.08
fast, 10, 0.01, 77.09
entirely, 10, 0.01, 77.11
effect, 10, 0.01, 77.12
dreams, 10, 0.01, 77.13
dollars, 10, 0.01, 77.15
dismal, 10, 0.01, 77.16
disappeared, 10, 0.01, 77.18
daylight, 10, 0.01, 77.19
cut, 10, 0.01, 77.20
crept, 10, 0.01, 77.22
considered, 10, 0.01, 77.23
clay, 10, 0.01, 77.25
circus, 10, 0.01, 77.26
catch, 10, 0.01, 77.28
carried, 10, 0.01, 77.29
bent, 10, 0.01, 77.30
arrived, 10, 0.01, 77.32
adventures, 10, 0.01, 77.33
years, 9, 0.01, 77.34
wind, 9, 0.01, 77.36
willing, 9, 0.01, 77.37
whos, 9, 0.01, 77.38
waiting, 9, 0.01, 77.40
vague, 9, 0.01, 77.41
truth, 9, 0.01, 77.42
therefore, 9, 0.01, 77.43
taken, 9, 0.01, 77.45
